id,price,destination,hand_luggage,checked_baggage,trip_mins,is_holiday,days_left
PQC0292,1535463,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,1
PQC0182,1735463,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,1
PQC0305,1735463,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,1
PQC0201,1827820,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,2,1
PQC0245,1979244,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,2,1
PQC0226,2040458,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,1
PQC0269,2040458,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,2,1
PQC0293,1390608,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,2
PQC0247,1411137,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,2,2
PQC0183,1479519,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,2
PQC0306,1501497,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,2
PQC0270,1501497,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,2,2
PQC0204,1535463,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,2,2
PQC0252,1886112,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,2,2
PQC0227,1920078,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,2
PQC0184,1236762,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,3
PQC0205,1274724,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,2,3
PQC0294,1274724,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,3
PQC0320,1274724,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,3
PQC0271,1389609,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,2,3
PQC0253,1703295,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,2,3
PQC0228,1703295,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,3
PQC0170,1027746,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,0,55,0,4
PQC0185,1125873,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,4
PQC0308,1162836,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,4
PQC0272,1274724,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,4
PQC0254,1389609,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,4
PQC0229,1535463,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,4
PQC0206,1774224,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,4
PQC0186,1129869,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,5
PQC0273,1270728,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,5
PQC0207,1338660,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,5
PQC0230,1502496,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,5
PQC0255,1527121,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,5
PQC0187,1114884,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,6
PQC0208,1386612,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,6
PQC0231,1498500,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,6
PQC0274,1505493,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,6
PQC0256,1793205,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,6
PQC0188,1274724,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,7
PQC0275,1389609,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,7
PQC0209,1535463,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,7
PQC0257,1535463,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,7
PQC0232,1535463,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,7
PQC0309,1479205,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,8
PQC0276,1535463,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,1,8
PQC0189,1736262,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,8
PQC0249,1736262,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,8
PQC0233,1860970,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,8
PQC0210,2004993,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,1,8
PQC0277,1479205,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,1,9
PQC0258,1535463,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,1,9
PQC0234,1860970,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,9
PQC0190,1917142,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,9
PQC0211,1976434,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,1,9
PQC0191,1142171,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,10
PQC0310,1142171,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,10
PQC0259,1254516,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,1,10
PQC0278,1254516,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,1,10
PQC0235,1366860,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,10
PQC0212,1479205,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,1,10
PQC0293,1411137,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,1
PQC0183,1527121,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,1
PQC0306,1527121,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,1
PQC0247,1527121,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,2,1
PQC0270,1527121,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,2,1
PQC0204,1580789,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,2,1
PQC0252,1921252,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,2,1
PQC0227,1979244,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,1
PQC0184,1156842,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,2
PQC0320,1241757,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,2
PQC0271,1368630,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,2,2
PQC0205,1379619,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,2,2
PQC0294,1379619,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,2
PQC0228,1700298,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,2
PQC0253,1729269,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,2,2
PQC0170,1010988,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,0,55,0,3
PQC0185,1159839,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,3
PQC0308,1248750,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,3
PQC0272,1386612,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,3
PQC0254,1502496,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,3
PQC0229,1580789,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,3
PQC0206,1788210,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,3
PQC0186,1114884,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,4
PQC0273,1267731,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,4
PQC0207,1379619,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,4
PQC0255,1475523,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,4
PQC0230,1490508,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,4
PQC0187,1118880,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,5
PQC0208,1368630,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,5
PQC0231,1479519,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,5
PQC0274,1479519,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,5
PQC0256,1785213,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,5
PQC0188,1267731,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,6
PQC0275,1379619,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,6
PQC0209,1580789,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,6
PQC0257,1580789,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,6
PQC0232,1703295,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,6
PQC0309,1491507,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,7
PQC0276,1580789,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,1,7
PQC0189,1729269,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,7
PQC0233,1845037,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,7
PQC0249,1845037,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,7
PQC0210,1994004,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,1,7
PQC0277,1490508,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,1,8
PQC0258,1580789,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,1,8
PQC0190,1934064,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,8
PQC0234,1934064,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,8
PQC0211,2000997,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,1,8
PQC0191,1159839,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,9
PQC0310,1160838,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,9
PQC0259,1258740,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,1,9
PQC0278,1269729,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,1,9
PQC0235,1380618,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,9
PQC0212,1492506,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,1,9
PQC0184,1277721,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,1
PQC0320,1367296,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,1
PQC0271,1378620,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,2,1
PQC0205,1389609,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,2,1
PQC0294,1389609,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,1
PQC0228,1712286,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,2,1
PQC0253,1746252,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,2,1
PQC0170,1109365,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,2
PQC0185,1179170,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,2
PQC0308,1295154,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,2
PQC0272,1411137,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,2
PQC0254,1527121,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,2
PQC0229,1746252,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,2
PQC0206,1844827,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,2
PQC0186,1179170,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,3
PQC0207,1411137,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,3
PQC0273,1411137,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,3
PQC0255,1527121,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,3
PQC0230,1543455,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,3
PQC0187,1164834,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,4
PQC0208,1378620,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,4
PQC0274,1411137,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,4
PQC0231,1527121,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,4
PQC0256,1788210,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,4
PQC0188,1277721,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,5
PQC0275,1389609,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,5
PQC0257,1543455,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,5
PQC0209,1698300,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,5
PQC0232,1698300,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,5
PQC0309,1510488,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,6
PQC0276,1716282,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,1,6
PQC0189,1746252,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,6
PQC0233,1844827,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,6
PQC0249,1900671,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,6
PQC0277,1502496,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,1,7
PQC0258,1754858,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,1,7
PQC0234,1900671,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,7
PQC0211,1954392,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,1,7
PQC0190,1954392,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,7
PQC0191,1164834,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,8
PQC0310,1164834,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,8
PQC0259,1277721,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,1,8
PQC0278,1277721,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,1,8
PQC0235,1389609,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,8
PQC0212,1502496,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,1,8
PQC0170,1109365,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,1
PQC0308,1279719,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,1
PQC0185,1396602,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,1
PQC0272,1508490,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,1
PQC0254,1735463,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,1
PQC0229,1744254,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,1
PQC0206,1844717,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,1
PQC0186,1168830,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,2
PQC0273,1392606,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,2
PQC0207,1505493,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,2
PQC0230,1541457,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,2
PQC0255,1702296,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,2
PQC0187,1275723,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,3
PQC0208,1392606,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,3
PQC0274,1392606,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,3
PQC0231,1508490,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,3
PQC0256,1798200,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,3
PQC0188,1279719,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,4
PQC0275,1392606,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,4
PQC0257,1570428,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,4
PQC0232,1704294,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,4
PQC0209,1715283,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,4
PQC0309,1508490,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,5
PQC0276,1711287,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,1,5
PQC0189,1744254,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,5
PQC0233,1900556,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,5
PQC0249,1900556,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,5
PQC0277,1508490,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,1,6
PQC0258,1801197,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,1,6
PQC0190,1900556,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,6
PQC0234,1900556,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,6
PQC0211,1959445,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,1,6
PQC0191,1166832,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,7
PQC0310,1166832,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,7
PQC0278,1279719,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,1,7
PQC0259,1373625,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,1,7
PQC0235,1373625,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,7
PQC0212,1489509,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,1,7
PQC0186,1168830,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,0,1
PQC0273,1393605,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,65,0,1
PQC0207,1509489,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,45,0,1
PQC0230,1543455,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,0,1
PQC0255,1717281,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,55,0,1
PQC0187,1171827,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,0,2
PQC0208,1397601,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,45,0,2
PQC0274,1397601,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,65,0,2
PQC0231,1513485,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,0,2
PQC0256,1807191,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,55,0,2
PQC0188,1295154,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,0,3
PQC0275,1411137,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,65,0,3
PQC0209,1735463,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,45,0,3
PQC0232,1735463,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,0,3
PQC0257,1746252,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,55,0,3
PQC0309,1510488,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,1,4
PQC0276,1712286,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,65,1,4
PQC0189,1746252,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,1,4
PQC0233,1900556,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,1,4
PQC0249,1900556,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,1,4
PQC0277,1510488,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,65,1,5
PQC0258,1746252,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,55,1,5
PQC0190,1900556,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,1,5
PQC0234,1900556,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,1,5
PQC0211,1959445,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,45,1,5
PQC0191,1171827,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,1,6
PQC0310,1171827,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,1,6
PQC0278,1281717,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,65,1,6
PQC0259,1374624,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,55,1,6
PQC0235,1374624,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,1,6
PQC0212,1721277,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,45,1,6
PQC0187,1261737,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,0,1
PQC0231,1504494,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,0,1
PQC0208,1537461,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,45,0,1
PQC0274,1707291,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,65,0,1
PQC0256,1797201,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,55,0,1
PQC0188,1272726,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,0,2
PQC0275,1497501,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,65,0,2
PQC0232,1703295,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,0,2
PQC0257,1740258,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,55,0,2
PQC0209,1844639,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,45,0,2
PQC0309,1537461,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,1,3
PQC0276,1703295,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,65,1,3
PQC0189,1740258,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,1,3
PQC0249,1959364,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,1,3
PQC0277,1485513,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,65,1,4
PQC0258,1900486,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,55,1,4
PQC0190,1954202,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,1,4
PQC0234,1954202,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,1,4
PQC0211,1959373,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,45,1,4
PQC0310,1165833,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,1,5
PQC0191,1274724,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,1,5
PQC0278,1274724,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,65,1,5
PQC0259,1386612,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,55,1,5
PQC0235,1386612,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,60,1,5
PQC0212,1713285,"Phú Quốc (PQC)
Sân bay Phú Quốc",10,23,45,1,5
PQC0171,923544,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,14
PQC0192,1248648,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,14
PQC0213,1762190,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,14
PQC0236,1906092,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,14
PQC0279,1906092,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,14
PQC0260,1911087,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,14
PQC0172,811725,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,15
PQC0193,1248648,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,15
PQC0214,1762190,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,15
PQC0280,1762190,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,15
PQC0261,1846152,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,15
PQC0237,1846152,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,15
PQC0173,811725,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,0,55,0,16
PQC0194,1248648,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,16
PQC0215,1762190,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,16
PQC0262,1762190,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,16
PQC0281,1762190,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,16
PQC0238,1852266,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,16
PQC0174,1248648,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,17
PQC0195,1360468,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,17
PQC0282,1762190,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,0,17
PQC0239,1846152,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,0,17
PQC0217,1852266,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,0,17
PQC0263,1852266,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,0,17
PQC0175,1360468,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,1,18
PQC0196,1572718,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,18
PQC0311,1762190,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,18
PQC0218,1911087,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,1,18
PQC0240,1911087,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,18
PQC0250,1911087,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,18
PQC0283,1911087,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,1,18
PQC0176,1248648,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,1,19
PQC0197,1360468,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,19
PQC0312,1673147,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,19
PQC0219,1852266,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,1,19
PQC0284,1852266,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,1,19
PQC0264,1906092,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,1,19
PQC0241,1906092,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,19
PQC0177,923544,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,55,1,20
PQC0198,1136829,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,20
PQC0313,1472287,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,60,1,20
PQC0285,1673147,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,65,1,20
PQC0220,1852266,"Phú Quốc (PQC)
Sân bay Phú Quốc",12,23,45,1,20
